47700,409.97,14286559,277.47,401.73,7791755,282.90
48000,410.40,14292468,277.47,400.96,7791755,282.90
48300,409.52,14296493,277.47,403.24,7786872,282.89
48600,405.98,14296251,277.47,401.72,7786872,282.89
48900,412.12,14304976,277.10,397.98,7791755,282.91
49200,411.63,14309254,277.10,398.53,7791755,282.91
49500,409.81,14311084,277.10,404.67,7781989,282.88
49800,408.50,14313109,277.47,402.17,7781989,282.89
50100,410.80,14317565,277.10,403.91,7777106,282.88
50400,411.60,14321835,277.10,405.02,7772223,282.87
50700,406.77,14319399,277.10,405.94,7767341,282.86
51000,410.64,14324946,277.10,403.73,7767341,282.87
51300,417.47,14337384,277.47,399.53,7772223,282.89
51600,415.17,14340184,277.10,400.12,7772223,282.89
51900,418.94,14348880,277.10,403.02,7767341,282.87
52200,417.95,14353288,277.10,401.72,7767341,282.88
52500,419.50,14359658,277.10,403.84,7762458,282.87
52800,420.56,14366818,277.47,405.20,7757575,282.86
53100,419.92,14371384,277.47,406.03,7752692,282.85
53400,417.55,14373059,277.47,403.96,7752692,282.86
53700,416.64,14374207,277.10,402.87,7752692,282.86
54000,411.79,14371450,277.47,405.04,7747809,282.85
54300,414.83,14374705,277.10,403.51,7747809,282.86
54600,413.39,14375795,277.47,402.74,7747809,282.86
54900,409.62,14372037,277.10,405.05,7742927,282.85
55200,416.81,14381462,277.47,403.34,7742927,282.85
55500,414.92,14383201,277.47,405.38,7738044,282.84
55800,417.79,14388433,277.10,403.81,7738044,282.85
56100,418.74,14393988,277.47,402.89,7738044,282.85
56400,414.46,14392731,277.47,402.33,7738044,282.86
56700,421.98,14402572,277.10,404.83,7733161,282.84
57000,418.39,14403312,277.10,403.38,7733161,282.85
57300,418.68,14407016,277.47,405.41,7728278,282.84
57600,417.71,14408119,277.10,403.82,7728278,282.84
57900,423.30,14417204,277.10,402.97,7728278,282.85
58200,422.36,14421823,277.47,402.47,7728278,282.85
58500,417.05,14418588,277.10,405.06,7723395,282.84
58800,420.48,14424663,277.47,403.49,7723395,282.84
59100,421.00,14428687,277.47,402.81,7723395,282.85
59400,424.38,14435414,277.10,402.34,7723395,282.85
59700,418.43,14433461,277.47,404.79,7718513,282.83
60000,420.20,14437008,277.47,406.23,7713630,282.82
60300,420.38,14439850,277.47,404.51,7713630,282.83
60600,419.07,14440913,277.47,403.61,7713630,282.84
60900,416.79,14439051,277.10,402.99,7713630,282.84
61200,416.63,14439408,277.10,402.65,7713630,282.84
61500,416.59,14440005,277.10,405.13,7708747,282.83
61800,420.22,14445410,277.10,403.77,7708747,282.83
62100,419.10,14447754,277.47,403.09,7708747,282.84
62400,418.26,14448297,277.10,402.65,7708747,282.84
62700,417.93,14449471,277.10,402.38,7708747,282.84
63000,417.31,14450930,277.47,404.93,7703864,282.83
63300,417.65,14452910,277.47,403.67,7703864,282.83
63600,423.25,14461659,277.47,405.92,7698981,282.82
63900,417.16,14458617,277.47,404.30,7698981,282.83
64200,418.62,14461187,277.47,403.68,7698981,282.83
64500,418.07,14461483,277.10,403.15,7698981,282.83
64800,420.19,14465280,277.10,402.82,7698981,282.84
65100,416.71,14463375,277.10,405.38,7694098,282.82
65400,419.88,14468533,277.47,404.04,7694098,282.83
65700,419.26,14469581,277.10,403.41,7694098,282.83
66000,421.62,14475127,277.47,403.03,7694098,282.83
66300,419.79,14476150,277.47,402.77,7694098,282.84
66600,418.98,14476224,277.10,405.45,7689216,282.82
66900,417.09,14475073,277.10,404.17,7689216,282.83
67200,419.51,14478397,277.10,403.51,7689216,282.83
67500,420.86,14481956,277.10,403.13,7689216,282.83
67800,422.07,14485857,277.10,402.88,7689216,282.83
68100,422.22,14488866,277.10,402.70,7689216,282.84
68400,418.71,14488106,277.47,405.33,7684333,282.82
68700,420.38,14490457,277.10,404.21,7684333,282.83
69000,417.02,14487976,277.10,406.41,7679450,282.81
69300,416.29,14487166,277.10,407.73,7674567,282.80
69600,418.46,14490695,277.47,408.83,7669684,282.79
69900,416.72,14490359,277.47,409.64,7664802,282.78
70200,418.20,14492178,277.10,410.34,7659919,282.78
70500,418.58,14493804,277.10,411.01,7655036,282.77
70800,420.10,14497917,277.47,408.78,7655036,282.78
71100,420.10,14499539,277.10,410.50,7650153,282.76
71400,418.79,14500576,277.47,408.77,7650153,282.77
71700,422.18,14505374,277.10,410.57,7645270,282.76
72000,423.49,14509823,277.10,408.91,7645270,282.77
72300,417.56,14506515,277.47,410.82,7640388,282.76
72600,417.25,14505366,277.10,411.96,7635505,282.75
72900,418.03,14507285,277.47,409.90,7635505,282.75
73200,418.97,14508757,277.10,411.67,7630622,282.74
73500,419.61,14511613,277.47,412.79,7625739,282.73
73800,418.65,14512400,277.47,413.49,7620856,282.73
74100,417.06,14510819,277.10,411.30,7620856,282.74
74400,416.17,14510649,277.47,410.27,7620856,282.74
74700,417.15,14512113,277.47,412.31,7615973,282.73
75000,415.66,14510410,277.10,410.70,7615973,282.74
75300,419.81,14516292,277.47,409.80,7615973,282.74
75600,421.32,14519791,277.10,412.04,7611091,282.73
75900,416.66,14517459,277.47,413.37,7606208,282.72
76200,417.27,14518461,277.47,411.51,7606208,282.73
76500,419.48,14522027,277.47,410.51,7606208,282.73
76800,418.07,14522379,277.47,409.97,7606208,282.74
77100,414.09,14517458,277.10,412.40,7601325,282.72
77400,415.59,14518907,277.47,410.83,7601325,282.73
77700,418.95,14523509,277.47,410.04,7601325,282.73
78000,417.30,14522699,277.10,412.43,7596442,282.72
78300,421.28,14529207,277.47,410.87,7596442,282.73
78600,419.24,14529763,277.47,410.20,7596442,282.73
78900,415.28,14525420,277.10,412.63,7591559,282.72
79200,420.65,14532192,277.47,411.03,7591559,282.73
79500,420.54,14534619,277.47,410.43,7591559,282.73
79800,420.13,14535489,277.10,409.90,7591559,282.73
80100,412.87,14527625,277.10,412.48,7586677,282.72
80400,418.74,14533561,277.47,410.95,7586677,282.73
80700,418.48,14535076,277.47,413.07,7581794,282.71
81000,414.63,14530902,277.10,414.45,7576911,282.70
81300,416.90,14532797,277.10,412.58,7576911,282.71
81600,419.86,14537118,277.10,411.58,7576911,282.71
81900,420.97,14541480,277.47,411.01,7576911,282.72
82200,414.88,14535448,277.10,410.60,7576911,282.72
82500,421.81,14543868,277.47,410.29,7576911,282.72
82800,422.37,14546931,277.10,410.05,7576911,282.73
83100,419.99,14546676,277.10,409.82,7576911,282.73
83400,421.85,14550102,277.10,412.41,7572028,282.71
83700,417.59,14546979,277.10,411.16,7572028,282.72
84000,418.60,14548868,277.47,413.40,7567145,282.71
84300,419.36,14550868,277.47,411.95,7567145,282.71
84600,422.32,14555008,277.10,411.24,7567145,282.72
84900,419.75,14554278,277.10,410.77,7567145,282.72
85200,417.82,14553434,277.47,410.47,7567145,282.72
85500,418.75,14554144,277.10,410.22,7567145,282.72
85800,418.92,14555810,277.47,412.79,7562263,282.71
86100,417.63,14555440,277.47,411.66,7562263,282.71
86400,419.73,14558432,277.47,411.00,7562263,282.72
86700,421.17,14561095,277.10,410.62,7562263,282.72
87000,419.26,14560532,277.10,410.34,7562263,282.72
87300,421.26,14564506,277.47,410.12,7562263,282.72
87600,416.89,14561332,277.47,412.84,7557380,282.71
87900,417.67,14561279,277.10,411.56,7557380,282.72
88200,419.19,14563252,277.10,410.95,7557380,282.72
88500,418.78,14563826,277.10,413.32,7552497,282.70
88800,422.70,14569482,277.10,411.99,7552497,282.71
89100,419.36,14568113,277.10,411.35,7552497,282.71
89400,420.36,14569890,277.10,411.02,7552497,282.71
89700,418.72,14569942,277.47,410.76,7552497,282.72
90000,417.02,14567805,277.10,413.42,7547614,282.70
90300,415.35,14565407,277.10,412.11,7547614,282.71
90600,416.21,14566385,277.47,411.43,7547614,282.71
90900,421.24,14572832,277.47,411.07,7547614,282.71
91200,419.06,14572057,277.10,410.82,7547614,282.71
91500,417.95,14571486,277.10,410.64,7547614,282.72
91800,420.98,14576299,277.47,410.47,7547614,282.72
92100,415.70,14571959,277.47,410.34,7547614,282.72
92400,420.15,14576743,277.47,413.08,7542731,282.70
92700,420.62,14578394,277.10,411.88,7542731,282.71
93000,419.66,14579375,277.47,411.39,7542731,282.71
93300,418.05,14578679,277.47,413.78,7537848,282.70
93600,419.72,14580232,277.10,412.53,7537848,282.70
93900,417.32,14578209,277.10,411.88,7537848,282.71
94200,416.72,14577786,277.47,411.57,7537848,282.71
94500,416.45,14576720,277.10,411.29,7537848,282.71
94800,420.84,14582768,277.47,411.10,7537848,282.71
95100,417.93,14581578,277.47,410.95,7537848,282.71
95400,419.42,14583825,277.47,410.84,7537848,282.71
95700,416.26,14580307,277.10,410.73,7537848,282.71
96000,413.64,14577146,277.47,410.63,7537848,282.72
96300,419.52,14582039,277.10,413.31,7532966,282.70
96600,418.55,14582450,277.10,412.27,7532966,282.71
96900,417.01,14581394,277.10,411.68,7532966,282.71
97200,417.56,14582822,277.47,411.35,7532966,282.71
97500,430.13,14598375,277.10,411.15,7532966,282.71
97800,431.09,14607143,277.47,411.02,7532966,282.71
98100,432.66,14614293,277.10,410.91,7532966,282.71
98400,432.55,14619607,277.10,410.82,7532966,282.71
98700,433.36,14625284,277.10,413.50,7528083,282.70
99000,436.78,14634181,277.10,412.35,7528083,282.70
99300,432.24,14635376,277.47,411.87,7528083,282.71
99600,434.36,14641233,277.47,411.58,7528083,282.71
99900,434.39,14645730,277.47,414.14,7523200,282.69
100200,436.88,14652858,277.47,412.98,7523200,282.70
100500,431.97,14650700,277.10,412.36,7523200,282.70
100800,433.42,14654059,277.10,412.11,7523200,282.70
101100,433.91,14658181,277.47,411.88,7523200,282.70
101400,435.47,14662538,277.10,411.73,7523200,282.71
101700,437.19,14668100,277.10,411.60,7523200,282.71
102000,436.88,14671772,277.10,411.51,7523200,282.71
102300,432.55,14670835,277.47,411.42,7523200,282.71
102600,430.45,14669709,277.47,411.34,7523200,282.71
102900,436.57,14677188,277.10,411.28,7523200,282.71
103200,439.27,14685426,277.47,414.12,7518317,282.70
103500,436.34,14686847,277.47,412.94,7518317,282.70
103800,433.25,14684931,277.10,412.37,7518317,282.70
104100,436.36,14689751,277.10,412.11,7518317,282.71
104400,435.39,14692367,277.47,411.95,7518317,282.71
104700,434.29,14692710,277.10,411.83,7518317,282.71
105000,438.14,14700075,277.47,414.62,7513434,282.69
105300,436.15,14700663,277.10,410.45,7518317,282.71
105600,433.90,14700893,277.47,411.03,7518317,282.71
105900,435.80,14704697,277.47,411.27,7518317,282.71
106200,440.38,14713151,277.47,411.36,7518317,282.71
106500,438.05,14714125,277.10,408.52,7523200,282.73
106800,435.27,14714062,277.47,409.54,7523200,282.73
107100,437.28,14718040,277.47,410.05,7523200,282.73
107400,435.32,14718433,277.47,410.30,7523200,282.73
107700,434.06,14717436,277.10,410.45,7523200,282.73
108000,434.25,14718357,277.10,413.29,7518317,282.71
108300,434.74,14720890,277.47,412.28,7518317,282.71
108600,435.70,14723971,277.47,409.02,7523200,282.73
108900,438.33,14728631,277.10,407.17,7528083,282.74
109200,433.52,14725715,277.10,405.81,7532966,282.76
109500,435.28,14729053,277.47,404.74,7537848,282.77
109800,435.39,14730282,277.10,406.61,7537848,282.76
110100,434.59,14730876,277.10,407.40,7537848,282.76
110400,429.84,14725999,277.10,408.04,7537848,282.76
110700,434.01,14730093,277.10,405.53,7542731,282.77
111000,416.75,14709971,277.10,407.01,7542731,282.77
111300,420.09,14707836,277.47,404.78,7547614,282.78
111600,425.48,14711322,277.47,406.34,7547614,282.78
111900,419.89,14704527,277.47,407.08,7547614,282.77
112200,419.79,14701587,277.47,407.49,7547614,282.77
112500,415.98,14693573,277.10,404.89,7552497,282.79
112800,418.87,14693914,277.47,406.38,7552497,282.78
113100,418.39,14690963,277.10,407.05,7552497,282.78
113400,419.67,14691398,277.47,404.59,7557380,282.79
113700,415.11,14685005,277.47,406.06,7557380,282.79
114000,418.01,14685584,277.47,406.73,7557380,282.78
114300,410.31,14674990,277.47,404.22,7562263,282.80
114600,407.31,14666369,277.47,405.78,7562263,282.79
114900,406.97,14660644,277.47,406.44,7562263,282.79
115200,407.89,14657174,277.47,406.84,7562263,282.79
115500,407.85,14652723,277.10,407.20,7562263,282.79
115800,407.34,14648473,277.10,407.46,7562263,282.78
116100,407.97,14645679,277.10,404.92,7567145,282.80
116400,406.29,14641552,277.47,406.15,7567145,282.79
116700,410.02,14643043,277.47,406.83,7567145,282.79
117000,407.52,14638160,277.10,407.23,7567145,282.79
117300,413.12,14642341,277.10,404.59,7572028,282.80
117600,410.93,14639973,277.10,405.96,7572028,282.80
117900,408.01,14635133,277.10,406.68,7572028,282.79
118200,406.45,14630605,277.10,407.08,7572028,282.79
118500,410.18,14632099,277.10,404.51,7576911,282.81
118800,409.62,14630659,277.10,405.84,7576911,282.80
119100,408.77,14628479,277.10,406.45,7576911,282.80
119400,408.39,14627109,277.47,406.88,7576911,282.80
119700,408.11,14625676,277.47,407.15,7576911,282.79
120000,407.85,14623123,277.10,407.49,7576911,282.79
120300,411.40,14625639,277.10,407.71,7576911,282.79
120600,409.04,14622865,277.10,405.12,7581794,282.80
120900,412.76,14626925,277.47,406.40,7581794,282.80
121200,409.50,14623904,277.47,407.00,7581794,282.80
121500,412.21,14626186,277.47,407.35,7581794,282.79
121800,408.96,14622716,277.47,407.62,7581794,282.79
122100,408.51,14619854,277.10,404.96,7586677,282.81
122400,411.00,14621137,277.10,406.24,7586677,282.80
122700,408.49,14617838,277.10,406.87,7586677,282.80
123000,409.50,14618179,277.47,407.30,7586677,282.80
123300,407.70,14614559,277.10,404.65,7591559,282.81
123600,410.64,14617246,277.47,406.09,7591559,282.80
123900,410.28,14616210,277.10,406.71,7591559,282.80
124200,411.68,14617379,277.10,407.09,7591559,282.80
124500,409.55,14615659,277.47,407.35,7591559,282.80
124800,408.79,14613260,277.10,407.60,7591559,282.80
125100,411.54,14615317,277.10,407.80,7591559,282.79
125400,409.19,14612676,277.10,407.96,7591559,282.79
125700,407.61,14610338,277.47,405.33,7596442,282.81
126000,410.50,14612487,277.47,406.50,7596442,282.80
126300,409.29,14611335,277.47,407.03,7596442,282.80
126600,408.80,14610425,277.47,407.33,7596442,282.80
126900,406.62,14605946,277.10,404.77,7601325,282.81
127200,409.83,14607739,277.10,406.17,7601325,282.80
127500,410.24,14607941,277.10,406.71,7601325,282.80
127800,409.86,14608157,277.47,407.15,7601325,282.80
128100,410.49,14608902,277.47,407.40,7601325,282.80
128400,409.03,14607365,277.47,407.63,7601325,282.80
128700,407.28,14604566,277.47,405.03,7606208,282.81
129000,408.69,14604049,277.10,406.15,7606208,282.80
129300,409.46,14604018,277.10,406.74,7606208,282.80
129600,408.37,14602312,277.10,407.12,7606208,282.80
129900,410.35,14603627,277.10,407.43,7606208,282.80
130200,408.30,14601965,277.47,407.61,7606208,282.80
130500,409.34,14602628,277.47,407.78,7606208,282.79
130800,408.87,14602239,277.47,407.90,7606208,282.79
131100,408.01,14599907,277.10,405.19,7611091,282.81
131400,410.04,14601136,277.10,406.41,7611091,282.80
131700,409.68,14600643,277.10,406.93,7611091,282.80
132000,408.35,14599427,277.47,407.28,7611091,282.80
132300,406.74,14596016,277.10,404.65,7615973,282.81
132600,406.58,14595034,277.47,408.98,7611091,282.79
132900,407.86,14595505,277.47,405.52,7615973,282.81
133200,405.33,14592086,277.47,406.50,7615973,282.80
133500,411.50,14597983,277.47,407.04,7615973,282.80
133800,406.95,14593100,277.10,407.33,7615973,282.80
134100,407.72,14593379,277.47,407.53,7615973,282.80
134400,405.90,14589770,277.10,407.69,7615973,282.79
134700,408.13,14591582,277.47,404.90,7620856,282.81
135000,408.53,14592077,277.47,406.16,7620856,282.80
135300,407.70,14590306,277.10,406.80,7620856,282.80
135600,408.63,14590490,277.10,407.04,7620856,282.80
135900,408.01,14589543,277.10,407.26,7620856,282.80
136200,408.67,14590526,277.47,407.51,7620856,282.79
136500,403.34,14583194,277.10,407.67,7620856,282.79
136800,408.82,14587891,277.47,407.79,7620856,282.79
137100,408.06,14587623,277.47,416.74,7606208,282.74
137400,409.17,14588125,277.10,468.38,7513434,282.44
137700,408.85,14587869,277.10,436.99,7523200,282.55
138000,407.96,14587389,277.47,419.24,7542731,282.62
138300,408.82,14588167,277.47,415.12,7552497,282.65
138600,409.53,14589217,277.47,408.47,7567145,282.69
138900,409.18,14588297,277.10,406.48,7576911,282.72
139200,407.83,14586390,277.10,406.97,7581794,282.73
139500,408.31,14586898,277.47,406.66,7586677,282.74
139800,409.06,14586969,277.10,406.01,7591559,282.75
140100,407.01,14585038,277.47,407.99,7591559,282.74
140400,410.80,14587955,277.10,408.94,7591559,282.74
140700,413.45,14593034,277.47,406.61,7596442,282.76
141000,410.86,14592082,277.47,408.06,7596442,282.75
141300,409.02,14589231,277.10,408.81,7596442,282.75
141600,407.22,14586214,277.10,406.40,7601325,282.77
141900,405.36,14582425,277.10,407.68,7601325,282.76
142200,408.56,14585071,277.47,408.38,7601325,282.76
142500,408.74,14584722,277.10,405.94,7606208,282.77
142800,410.14,14586203,277.10,407.22,7606208,282.77
143100,408.45,14584656,277.10,407.86,7606208,282.76
143400,407.77,14583279,277.10,408.21,7606208,282.76
143700,413.34,14590139,277.47,408.51,7606208,282.76
144000,413.30,14591755,277.10,408.68,7606208,282.76
144300,412.88,14592659,277.10,408.82,7606208,282.76
144600,408.07,14587670,277.10,406.04,7611091,282.77
144900,414.34,14593853,277.10,407.37,7611091,282.76
145200,413.39,14594616,277.10,407.82,7611091,282.76
145500,408.46,14589660,277.10,408.19,7611091,282.76
145800,410.24,14590294,277.10,405.61,7615973,282.77
146100,409.15,14589486,277.47,406.73,7615973,282.77
146400,410.89,14591311,277.47,407.37,7615973,282.77
146700,408.10,14588582,277.47,407.76,7615973,282.76
147000,405.04,14583846,277.47,407.98,7615973,282.76
147300,410.30,14588086,277.47,408.15,7615973,282.76
147600,406.40,14584139,277.47,408.28,7615973,282.76
147900,404.63,14579633,277.10,408.39,7615973,282.76
148200,408.13,14581586,277.10,408.48,7615973,282.76
148500,409.31,14582796,277.10,408.56,7615973,282.75
148800,408.41,14582752,277.47,408.63,7615973,282.75
149100,411.43,14586541,277.47,405.82,7620856,282.77
149400,410.40,14586800,277.47,406.91,7620856,282.76
149700,408.79,14585443,277.47,407.52,7620856,282.76
150000,407.09,14583005,277.47,407.82,7620856,282.76
150300,405.20,14579597,277.47,408.00,7620856,282.76
150600,411.95,14586128,277.47,408.14,7620856,282.76
150900,409.66,14584329,277.10,408.25,7620856,282.75
151200,411.36,14586251,277.10,408.33,7620856,282.75
151500,406.10,14580499,277.10,408.41,7620856,282.75
151800,412.10,14585845,277.10,408.47,7620856,282.75
152100,409.79,14585147,277.47,408.52,7620856,282.75
152400,411.26,14586523,277.10,408.57,7620856,282.75
152700,408.46,14583692,277.10,408.62,7620856,282.75
153000,407.62,14582489,277.47,405.88,7625739,282.76
153300,407.61,14580836,277.10,407.00,7625739,282.76
153600,407.41,14579692,277.10,407.41,7625739,282.76
153900,407.91,14579180,277.10,407.64,7625739,282.75
154200,407.91,14579511,277.47,407.90,7625739,282.75
154500,403.27,14573681,277.47,408.03,7625739,282.75
154800,408.70,14577942,277.47,408.13,7625739,282.75
155100,408.51,14578420,277.47,405.41,7630622,282.77
