6600,384.82,14192890,277.47,0.930032,0.036819,0.006205,0.003410,0.000922,0.000601,0.000230,0.001251,0.016782,0.003748,386.36,8040778,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
6900,384.97,14192941,277.47,0.930008,0.036801,0.006215,0.003410,0.000928,0.000587,0.000230,0.001256,0.016782,0.003784,386.25,8040778,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
7200,385.56,14193593,277.47,0.930008,0.036801,0.006215,0.003410,0.000928,0.000587,0.000230,0.001256,0.016782,0.003784,386.16,8040778,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
7500,384.29,14192454,277.47,0.929940,0.036844,0.006227,0.003424,0.000943,0.000593,0.000230,0.001256,0.016774,0.003769,386.08,8040778,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
7800,386.40,14194670,277.47,0.929967,0.036857,0.006218,0.003424,0.000943,0.000586,0.000224,0.001256,0.016761,0.003763,386.02,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
8100,384.09,14192823,277.47,0.929858,0.036922,0.006203,0.003424,0.000937,0.000594,0.000224,0.001264,0.016782,0.003791,385.97,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
8400,384.82,14193113,277.47,0.929810,0.036946,0.006227,0.003424,0.000937,0.000594,0.000224,0.001264,0.016783,0.003791,385.94,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
8700,381.56,14189169,277.47,0.929881,0.036896,0.006214,0.003424,0.000929,0.000594,0.000229,0.001264,0.016782,0.003785,385.89,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
9000,389.13,14195863,277.10,0.929881,0.036896,0.006214,0.003424,0.000929,0.000594,0.000229,0.001264,0.016782,0.003785,385.86,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
9300,389.84,14199593,277.47,0.929995,0.036850,0.006198,0.003424,0.000929,0.000594,0.000229,0.001259,0.016749,0.003772,385.83,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
9600,386.27,14197483,277.47,0.930022,0.036864,0.006179,0.003424,0.000929,0.000588,0.000223,0.001259,0.016749,0.003762,385.81,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
9900,385.47,14195758,277.10,0.929987,0.036889,0.006188,0.003424,0.000929,0.000588,0.000223,0.001259,0.016761,0.003752,385.78,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
10200,384.31,14193817,277.10,0.930055,0.036864,0.006166,0.003424,0.000916,0.000588,0.000223,0.001259,0.016772,0.003733,385.76,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
10500,384.08,14193451,277.47,0.930062,0.036871,0.006151,0.003424,0.000916,0.000588,0.000223,0.001259,0.016772,0.003733,385.74,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
10800,388.65,14197820,277.10,0.930041,0.036870,0.006151,0.003424,0.000916,0.000588,0.000223,0.001259,0.016795,0.003733,385.72,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
11100,385.61,14196471,277.47,0.930248,0.036779,0.006099,0.003424,0.000902,0.000588,0.000223,0.001259,0.016785,0.003693,385.71,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
11400,385.87,14196878,277.47,0.930318,0.036744,0.006071,0.003424,0.000902,0.000588,0.000223,0.001259,0.016785,0.003687,388.71,8035895,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
11700,387.12,14198625,277.47,0.930217,0.036822,0.006085,0.003424,0.000893,0.000588,0.000223,0.001259,0.016802,0.003687,384.40,8040778,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
12000,385.23,14196368,277.10,0.930315,0.036736,0.006080,0.003424,0.000893,0.000588,0.000218,0.001259,0.016812,0.003675,388.24,8035895,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
12300,388.95,14200260,277.10,0.930315,0.036736,0.006080,0.003424,0.000893,0.000588,0.000218,0.001259,0.016812,0.003675,387.24,8035895,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
12600,383.68,14196076,277.47,0.930411,0.036736,0.006028,0.003416,0.000887,0.000588,0.000218,0.001259,0.016795,0.003664,386.83,8035895,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
12900,384.35,14195953,277.47,0.930436,0.036719,0.006020,0.003416,0.000887,0.000588,0.000218,0.001259,0.016795,0.003664,386.64,8035895,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
13200,383.33,14194323,277.47,0.930407,0.036718,0.006041,0.003425,0.000887,0.000588,0.000218,0.001259,0.016803,0.003655,389.51,8031013,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
13500,384.29,14193860,277.10,0.930376,0.036768,0.006027,0.003425,0.000877,0.000588,0.000218,0.001259,0.016813,0.003649,385.12,8035895,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
13800,383.47,14192432,277.10,0.930605,0.036640,0.005989,0.003416,0.000877,0.000581,0.000218,0.001252,0.016786,0.003638,388.82,8031013,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
14100,385.22,14194483,277.47,0.930654,0.036639,0.005955,0.003416,0.000867,0.000581,0.000212,0.001252,0.016786,0.003638,387.82,8031013,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
14400,387.95,14198197,277.47,0.930665,0.036618,0.005978,0.003416,0.000867,0.000581,0.000212,0.001252,0.016786,0.003625,387.39,8031013,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
14700,386.56,14197424,277.10,0.930665,0.036618,0.005978,0.003416,0.000867,0.000581,0.000212,0.001252,0.016786,0.003625,390.16,8026130,283.15,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
15000,384.62,14195351,277.10,0.930574,0.036691,0.005978,0.003416,0.000867,0.000581,0.000212,0.001252,0.016804,0.003625,388.87,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
15300,381.79,14191358,277.10,0.930669,0.036612,0.005978,0.003416,0.000867,0.000581,0.000212,0.001252,0.016788,0.003625,388.21,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
15600,385.18,14194377,277.47,0.930508,0.036707,0.005987,0.003426,0.000875,0.000581,0.000212,0.001252,0.016828,0.003625,387.87,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
15900,384.57,14194157,277.47,0.930513,0.036712,0.005969,0.003426,0.000875,0.000581,0.000212,0.001252,0.016835,0.003625,387.68,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
16200,387.22,14197405,277.47,0.930513,0.036712,0.005969,0.003426,0.000875,0.000581,0.000212,0.001252,0.016835,0.003625,387.51,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
16500,389.89,14202020,277.47,0.930702,0.036625,0.005951,0.003421,0.000868,0.000581,0.000212,0.001246,0.016781,0.003612,384.35,8031013,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
16800,384.65,14198048,277.47,0.930655,0.036642,0.005963,0.003426,0.000868,0.000581,0.000212,0.001246,0.016794,0.003612,388.53,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
17100,383.36,14194953,277.10,0.930668,0.036629,0.005969,0.003426,0.000868,0.000581,0.000212,0.001246,0.016789,0.003612,384.59,8031013,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
17400,382.47,14192484,277.10,0.930579,0.036666,0.005981,0.003426,0.000879,0.000581,0.000212,0.001246,0.016806,0.003624,388.59,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
17700,385.17,14195069,277.47,0.930697,0.036604,0.005969,0.003416,0.000879,0.000581,0.000212,0.001232,0.016794,0.003617,384.58,8031013,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
18000,383.73,14193099,277.10,0.930697,0.036604,0.005969,0.003416,0.000879,0.000581,0.000212,0.001232,0.016794,0.003617,388.55,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
18300,386.47,14195678,277.10,0.930520,0.036714,0.005982,0.003428,0.000873,0.000581,0.000212,0.001226,0.016825,0.003638,387.63,8026130,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
18600,385.32,14195048,277.10,0.930780,0.036556,0.005982,0.003423,0.000873,0.000581,0.000212,0.001214,0.016749,0.003629,387.32,8026130,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
18900,386.15,14195861,277.10,0.930693,0.036630,0.005968,0.003423,0.000873,0.000576,0.000212,0.001214,0.016782,0.003629,387.15,8026130,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
19200,385.18,14195220,277.10,0.930639,0.036655,0.005968,0.003423,0.000873,0.000576,0.000212,0.001214,0.016811,0.003629,383.95,8031013,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
19500,387.03,14198051,277.47,0.930732,0.036578,0.005975,0.003417,0.000873,0.000576,0.000212,0.001214,0.016794,0.003629,388.15,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
19800,386.31,14197542,277.10,0.930732,0.036578,0.005975,0.003417,0.000873,0.000576,0.000212,0.001214,0.016794,0.003629,384.31,8031013,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
20100,381.73,14192277,277.10,0.930592,0.036669,0.005988,0.003424,0.000873,0.000576,0.000212,0.001214,0.016813,0.003639,385.19,8031013,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
20400,385.37,14194691,277.10,0.930645,0.036640,0.005996,0.003415,0.000881,0.000576,0.000212,0.001208,0.016788,0.003639,388.55,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
20700,384.01,14194104,277.47,0.930623,0.036648,0.006005,0.003421,0.000881,0.000576,0.000212,0.001208,0.016788,0.003639,384.41,8031013,283.19,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
21000,383.77,14192815,277.10,0.930553,0.036666,0.006023,0.003421,0.000889,0.000576,0.000212,0.001208,0.016802,0.003651,385.24,8031013,283.18,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
21300,384.20,14192792,277.10,0.930573,0.036666,0.006008,0.003421,0.000889,0.000576,0.000212,0.001202,0.016802,0.003651,388.58,8026130,283.16,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
21600,387.89,14196937,277.10,0.930449,0.036728,0.006042,0.003429,0.000889,0.000576,0.000212,0.001202,0.016823,0.003651,387.52,8026130,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
21900,387.37,14197745,277.10,0.930449,0.036728,0.006042,0.003429,0.000889,0.000576,0.000212,0.001202,0.016823,0.003651,387.16,8026130,283.17,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
22200,386.36,14198231,277.47,0.930534,0.036676,0.006029,0.003429,0.000889,0.000576,0.000212,0.001202,0.016812,0.003642,393.02,8016364,283.14,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
22500,389.60,14201955,277.10,0.930477,0.036707,0.006029,0.003429,0.000889,0.000576,0.000212,0.001196,0.016844,0.003642,402.64,7996833,283.08,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
22800,387.82,14201641,277.10,0.930487,0.036692,0.006034,0.003428,0.000889,0.000576,0.000212,0.001196,0.016844,0.003642,399.52,7991950,283.08,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
23100,383.34,14196805,277.10,0.930384,0.036751,0.006043,0.003434,0.000897,0.000576,0.000212,0.001196,0.016856,0.003652,398.81,7987067,283.07,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
23400,385.15,14197296,277.10,0.930384,0.036751,0.006043,0.003434,0.000897,0.000576,0.000212,0.001196,0.016856,0.003652,398.86,7982184,283.07,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
23700,382.72,14194844,277.47,0.930384,0.036751,0.006043,0.003434,0.000897,0.000576,0.000212,0.001196,0.016856,0.003652,399.10,7977302,283.06,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
24000,379.92,14189641,277.10,0.930384,0.036751,0.006043,0.003434,0.000897,0.000576,0.000212,0.001196,0.016856,0.003652,399.47,7972419,283.05,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
24300,383.29,14191206,277.10,0.930384,0.036751,0.006043,0.003434,0.000897,0.000576,0.000212,0.001196,0.016856,0.003652,396.89,7972419,283.06,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
24600,382.00,14189330,277.10,0.930681,0.036636,0.006019,0.003402,0.000876,0.000576,0.000212,0.001196,0.016797,0.003606,398.43,7967536,283.05,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
24900,382.06,14189150,277.47,0.930723,0.036629,0.006004,0.003402,0.000865,0.000576,0.000217,0.001196,0.016797,0.003591,399.38,7962653,283.04,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
25200,384.04,14191055,277.47,0.930722,0.036629,0.006004,0.003402,0.000865,0.000576,0.000217,0.001196,0.016797,0.003591,397.16,7962653,283.05,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
25500,382.88,14190200,277.47,0.930714,0.036629,0.006004,0.003402,0.000874,0.000576,0.000217,0.001196,0.016797,0.003591,398.79,7957770,283.04,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
25800,384.97,14192348,277.47,0.930610,0.036701,0.006004,0.003402,0.000865,0.000581,0.000217,0.001202,0.016825,0.003591,396.92,7957770,283.04,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
26100,385.24,14193375,277.47,0.930756,0.036616,0.005995,0.003402,0.000865,0.000581,0.000217,0.001202,0.016788,0.003576,395.96,7957770,283.05,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
26400,385.27,14194112,277.47,0.930826,0.036585,0.005976,0.003402,0.000865,0.000581,0.000217,0.001202,0.016767,0.003576,398.03,7952888,283.04,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
26700,385.34,14194691,277.47,0.930761,0.036629,0.005998,0.003402,0.000865,0.000581,0.000217,0.001202,0.016767,0.003576,399.23,7948005,283.03,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
27000,383.73,14193185,277.47,0.930761,0.036629,0.005998,0.003402,0.000865,0.000581,0.000217,0.001202,0.016767,0.003576,400.14,7943122,283.02,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
27300,382.50,14191362,277.47,0.930578,0.036739,0.006019,0.003411,0.000871,0.000581,0.000217,0.001209,0.016798,0.003576,400.84,7938239,283.01,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
27600,382.60,14190647,277.47,0.930695,0.036678,0.005992,0.003405,0.000863,0.000581,0.000217,0.001209,0.016784,0.003576,401.29,7933356,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
27900,381.45,14188612,277.47,0.930833,0.036615,0.005969,0.003405,0.000863,0.000581,0.000217,0.001209,0.016747,0.003561,399.06,7933356,283.01,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
28200,381.95,14187339,277.10,0.930799,0.036632,0.005981,0.003405,0.000863,0.000581,0.000217,0.001209,0.016747,0.003566,400.65,7928473,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
28500,384.95,14190659,277.47,0.930735,0.036644,0.006003,0.003412,0.000863,0.000581,0.000217,0.001209,0.016761,0.003574,398.66,7928473,283.01,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
28800,389.28,14196789,277.47,0.930677,0.036702,0.005997,0.003412,0.000863,0.000581,0.000217,0.001209,0.016767,0.003574,400.59,7923591,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
29100,388.42,14197698,277.10,0.930843,0.036597,0.005967,0.003406,0.000863,0.000581,0.000217,0.001209,0.016749,0.003568,401.60,7918708,282.99,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
29400,387.11,14197446,277.10,0.930843,0.036597,0.005967,0.003406,0.000863,0.000581,0.000217,0.001209,0.016749,0.003568,399.47,7918708,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
29700,387.58,14198478,277.10,0.930839,0.036602,0.005959,0.003406,0.000863,0.000581,0.000217,0.001209,0.016755,0.003568,401.14,7913825,282.99,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
30000,384.00,14194883,277.10,0.930832,0.036617,0.005947,0.003406,0.000863,0.000581,0.000217,0.001215,0.016755,0.003568,399.25,7913825,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
30300,381.96,14191384,277.10,0.930833,0.036629,0.005947,0.003406,0.000849,0.000581,0.000217,0.001215,0.016755,0.003568,401.08,7908942,282.98,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
30600,385.41,14193758,277.10,0.930862,0.036571,0.005955,0.003406,0.000860,0.000581,0.000217,0.001215,0.016764,0.003568,399.26,7908942,282.99,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
30900,388.80,14198981,277.47,0.930862,0.036571,0.005955,0.003406,0.000860,0.000581,0.000217,0.001215,0.016764,0.003568,398.22,7908942,283.00,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
31200,386.71,14197800,277.10,0.930878,0.036586,0.005925,0.003406,0.000851,0.000581,0.000217,0.001215,0.016781,0.003559,400.57,7904059,282.98,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
31500,385.55,14196753,277.10,0.930947,0.036534,0.005918,0.003406,0.000851,0.000581,0.000217,0.001214,0.016771,0.003559,398.90,7904059,282.99,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
31800,385.10,14195982,277.10,0.930841,0.036593,0.005936,0.003419,0.000858,0.000581,0.000217,0.001215,0.016782,0.003559,400.83,7899177,282.98,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
32100,386.07,14197536,277.47,0.930897,0.036573,0.005916,0.003419,0.000851,0.000581,0.000217,0.001214,0.016772,0.003559,399.10,7899177,282.99,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
32400,384.38,14196122,277.47,0.930994,0.036513,0.005916,0.003408,0.000851,0.000581,0.000217,0.001214,0.016765,0.003540,401.04,7894294,282.98,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
32700,386.10,14197084,277.10,0.930994,0.036513,0.005916,0.003408,0.000851,0.000581,0.000217,0.001214,0.016765,0.003540,399.37,7894294,282.98,0.922225,0.044388,0.004359,0.002255,0.000666,0.000426,0.000197,0.000000,0.013443,0.012040
