0.4436900, 0.115449
1.2843800, -0.920731
0.3563060, 1.708710
0.5449790, -0.270896
0.5286290, 0.349261
0.4840110, 0.754130
0.0705233, -0.044448
0.5040870, 1.322450
0.0307452, 0.179433
0.0732828, 0.463492
0.0064500, -0.022143
