0.3042180,0.0564446
1.0031300,-0.5574160
0.4111980,2.2552000
0.4851180,-0.1156420
0.6442750,0.2536000
0.8316320,0.6374450
0.0584762,-0.0240562
0.6498410,2.1052000
0.0216252,0.1782110
0.0680118,0.4838730
0.0086754,-0.0248601
